uri,prefLabel,definition,altLabel,id
http://vocab.nerc.ac.uk/collection/P07/current/VUKDVF70/,mass_fraction_of_pm2p5_elemental_carbon_dry_aerosol_particles_in_air,"Mass fraction is used in the construction ""mass_fraction_of_X_in_Y"", where X is a material constituent of Y. It means the ratio of the mass of X to the mass of Y (including X). A chemical species denoted by X may be described by a single term such as ""nitrogen"" or a phrase such as ""nox_expressed_as_nitrogen"". ""Aerosol"" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. Aerosol particles take up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the particles. ""Dry aerosol particles"" means aerosol particles without any water uptake. ""Pm2p5 aerosol"" means atmospheric particulate compounds with an aerodynamic diameter of less than or equal to 2.5 micrometers. Chemically, ""elemental carbon"" is the carbonaceous fraction of particulate matter that is thermally stable in an inert atmosphere to high temperatures near 4000K and can only be gasified by oxidation starting at temperatures above 340 C. It is assumed to be inert and non-volatile under atmospheric conditions and insoluble in any solvent (Ogren and Charlson, 1983).",,SDN:P07::VUKDVF70
http://vocab.nerc.ac.uk/collection/P07/current/CF12N239/,mass_concentration_of_cfc113a_in_air,"""Mass concentration"" means mass per unit volume and is used in the construction ""mass_concentration_of_X_in_Y"", where X is a material constituent of Y. A chemical or biological species denoted by X may be described by a single term such as ""nitrogen"" or a phrase such as ""nox_expressed_as_nitrogen"". The chemical formula of CFC113a is CCl3CF3. The IUPAC name for CFC113a is 1,1,1-trichloro-2,2,2-trifluoroethane.",,SDN:P07::CF12N239
http://vocab.nerc.ac.uk/collection/P07/current/CF12N395/,mass_fraction_of_methyl_hydroperoxide_in_air,"""Mass fraction"" is used in the construction ""mass_fraction_of_X_in_Y"", where X is a material constituent of Y. It means the ratio of the mass of X to the mass of Y (including X). A chemical or biological species denoted by X may be described by a single term such as ""nitrogen"" or a phrase such as ""nox_expressed_as_nitrogen"". The chemical formula for methyl hydroperoxide is CH3OOH.",,SDN:P07::CF12N395
http://vocab.nerc.ac.uk/collection/P07/current/F68AND4N/,integral_wrt_time_of_radioactivity_concentration_of_131Sb_in_air,"The phrase ""integral_wrt_X_of_Y"" means int Y dX. The data variable should have an axis for X specifying the limits of the integral as bounds. The phrase ""wrt"" means ""with respect to"". ""Radioactivity"" means the number of radioactive decays of a material per second. ""Radioactivity concentration"" means radioactivity per unit volume of the medium. ""Sb"" means the element ""antimony"" and ""131Sb"" is the isotope ""antimony-131"" with a half-life of 1.60e-02 days.",,SDN:P07::F68AND4N
http://vocab.nerc.ac.uk/collection/P07/current/CFV7N66/,tendency_of_atmosphere_mass_content_of_ammonia_due_to_wet_deposition,"""tendency_of_X"" means derivative of X with respect to time. ""Content"" indicates a quantity per unit area. ""Wet deposition"" means deposition by precipitation.",,SDN:P07::CFV7N66
http://vocab.nerc.ac.uk/collection/P07/current/G0EL55ZQ/,direction_of_radial_vector_toward_instrument,"The phrase ""direction_of_X"" means direction of a vector, a bearing. The direction is measured positive clockwise from due north. The direction_of_radial_vector_toward_instrument is the direction opposite to that in which the instrument itself is pointing. The ""instrument"" (examples are radar and lidar) is the device used to make an observation. The standard name direction_of_radial_vector_away_from_instrument should be used for a data variable having the opposite sign convention.",,SDN:P07::G0EL55ZQ
http://vocab.nerc.ac.uk/collection/P07/current/CFV10N24/,ocean_rigid_lid_pressure_expressed_as_sea_surface_height_above_geoid,"""Ocean rigid lid pressure"" means the pressure at the surface of an ocean model assuming that it is bounded above by a rigid lid. ""Sea surface height"" is a time-varying quantity. The geoid is a surface of constant geopotential with which mean sea level would coincide if the ocean were at rest. (The volume enclosed between the geoid and the sea floor equals the mean volume of water in the ocean). In an ocean GCM the geoid is the surface of zero depth, or the rigid lid if the model uses that approximation. To specify which geoid or geopotential datum is being used as a reference level, a grid_mapping variable should be attached to the data variable as described in Chapter 5.6 of the CF Convention.",,SDN:P07::CFV10N24
http://vocab.nerc.ac.uk/collection/P07/current/JEDEEBDE/,tendency_of_atmosphere_mass_content_of_toluene_due_to_emission_from_industrial_processes_and_combustion,"The phrase ""tendency_of_X"" means derivative of X with respect to time. ""Content"" indicates a quantity per unit area. The ""atmosphere content"" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including ""content_of_atmosphere_layer"" are used. The mass is the total mass of the molecules. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Emission"" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. earth's surface). ""Emission"" is a process entirely distinct from ""re-emission"" which is used in some standard names. The chemical formula for toluene is C6H5CH3. Toluene has the same structure as benzene, except that one of the hydrogen atoms is replaced by a methyl group. The IUPAC name for toluene is methylbenzene. The ""industrial processes and combustion"" sector comprises fuel combustion activities related to manufacturing industries and construction, industrial processes related to mineral products, the chemical industry, metal production, the production of pulp, paper, food and drink, and non-energy industry use of lubricants and waxes. It may also include any not-classified or ""other"" combustion, which is commonly included in industry-related inventory data. ""Industrial processes and combustion"" is the term used in standard names to describe a collection of emission sources. A variable which has this value for the standard_name attribute should be accompanied by a comment attribute which lists the source categories and provides a reference to the categorization scheme, for example, ""IPCC (Intergovernmental Panel on Climate Change) source categories 1A2, 2A, 2B, 2C, 2D and 2G as defined in the 2006 IPCC guidelines for national greenhouse gas inventories"".",,SDN:P07::JEDEEBDE
http://vocab.nerc.ac.uk/collection/P07/current/11NJVIYJ/,radioactivity_concentration_of_248Cm_in_air,"""Radioactivity"" means the number of radioactive decays of a material per second. ""Radioactivity concentration"" means radioactivity per unit volume of the medium. ""Cm"" means the element ""curium"" and ""248Cm"" is the isotope ""curium-248"" with a half-life of 1.72e+08 days.",,SDN:P07::11NJVIYJ
http://vocab.nerc.ac.uk/collection/P07/current/BN30DJG1/,surface_skin_temperature,"The skin temperature, also called radiative temperature, is the temperature of a surface calculated as a function of emissivity and emitted (longwave) radiation using the Stefan-Boltzmann law for a gray-body. Reference: Jin et al., 1997 (https://doi.org/10.1175/1520-0442(1997)010%3C1505:ACOCBS%3E2.0.CO;2). The surface called ""surface"" means the emitting surface (the soil, snow/ice, and/or vegetation canopy).",,SDN:P07::BN30DJG1
http://vocab.nerc.ac.uk/collection/P07/current/VIKATFCV/,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_14C_due_to_heterotrophic_respiration,"The surface called ""surface"" means the lower boundary of the atmosphere. ""Upward"" indicates a vector component which is positive when directed upward (negative downward). In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics. The phrase ""expressed_as"" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A. The chemical formula for carbon dioxide is CO2. ""C"" means the element carbon and ""14C"" is the radioactive isotope ""carbon-14"", having six protons and eight neutrons and used in radiocarbon dating. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. Heterotrophic respiration is respiration by heterotrophs (""consumers""), which are organisms (including animals and decomposers) that consume other organisms or dead organic material, rather than synthesising organic material from inorganic precursors using energy from the environment (especially sunlight) as autotrophs (""producers"") do. Heterotrophic respiration goes on within both the soil and litter pools.",,SDN:P07::VIKATFCV
